카페 번호,카페 이름,도로명 주소,Lat,Lon,URL
1256278263.0,가비1935,전남 목포시 영산로 18,34.7866308,126.3806943,https://m.place.naver.com/restaurant/1256278263/home
1481926172.0,골목커피,전남 목포시 원산로 38 차오름 1층 골목커피,34.8035041,126.373778,https://m.place.naver.com/restaurant/1481926172/home
1751773176.0,공차 목포북항점,전남 목포시 청호로 180,34.8067365,126.3731592,https://m.place.naver.com/restaurant/1751773176/home
36947987.0,공차 목포평화광장점,전남 목포시 평화로73번길 27,34.7986373,126.4310598,https://m.place.naver.com/restaurant/36947987/home
1598322972.0,공차목포장미거리점,전남 목포시 비파로51번길 31-1,34.8016217,126.4236669,https://m.place.naver.com/restaurant/1598322972/home
1457769320.0,그랜마당,전남 목포시 비파로43번길 31-1,34.8009173,126.4239921,https://m.place.naver.com/restaurant/1457769320/home
1924932196.0,그루브,전남 목포시 원산로59번길 34 1층,34.8072734,126.3731931,https://m.place.naver.com/restaurant/1924932196/home
1532052136.0,그리핀,전남 목포시 원산로145번안길 6-1,34.811088,126.3826326,https://m.place.naver.com/restaurant/1532052136/home
38522658.0,기찻길315,전남 목포시 용당로264번길 16 1~2층,34.8097168,126.4006737,https://m.place.naver.com/restaurant/38522658/home
31492636.0,까페치노,전남 목포시 유달로 1 까페치노,34.780553,126.3730549,https://m.place.naver.com/restaurant/31492636/home
1178457410.0,꾸움,"전남 목포시 해안로165번길 48-1 1, 2층",34.7864306,126.3814237,https://m.place.naver.com/restaurant/1178457410/home
1510129472.0,끼아라,전남 목포시 옥암로 168-6 1층,34.8132502,126.4236594,https://m.place.naver.com/restaurant/1510129472/home
1170918272.0,나리옥,전남 목포시 해안로 2-1 2층,34.7854399,126.3687307,https://m.place.naver.com/restaurant/1170918272/home
1993331998.0,낭만열차1953,전남 목포시 용당로263번길 8,34.8101916,126.3974095,https://m.place.naver.com/restaurant/1993331998/home
1848357224.0,내안의 커피,전남 목포시 신흥로83번길 17 1층,34.8063036,126.4280748,https://m.place.naver.com/restaurant/1848357224/home
476825539.0,노을,전남 목포시 해안로 2,34.7854399,126.3687307,https://m.place.naver.com/restaurant/476825539/home
1770824382.0,니즈커피,전남 목포시 용해로59번길 15,34.8039212,126.3983257,https://m.place.naver.com/restaurant/1770824382/home
1210076422.0,다온커피,전남 목포시 원산로145번길 12,34.8113047999999,126.3815094,https://m.place.naver.com/restaurant/1210076422/home
1270934515.0,다좌원,전남 목포시 번화로 51 다좌원,34.7867368,126.3848063,https://m.place.naver.com/restaurant/1270934515/home
1435477014.0,달꽃담은,전남 목포시 삼각로43번길 7-1 달꽃담은,34.8042931,126.4182109,https://m.place.naver.com/restaurant/1435477014/home
1817633216.0,달담케이크,전남 목포시 청호로 177 104호 달담케이크,34.8064608,126.373194,https://m.place.naver.com/restaurant/1817633216/home
1149334085.0,달몬트,전남 목포시 해안로 79,34.7805564,126.3733289,https://m.place.naver.com/restaurant/1149334085/home
36665423.0,달콤커피 목포펠리시티몰점,전남 목포시 남악로 22-14 펠리시티몰 F동 달콤커피,34.8027297,126.4407006,https://m.place.naver.com/restaurant/36665423/home
1010995398.0,"담을꿈굿즈샵, 오월의하루공방카페",전남 목포시 영산로75번길 4-2 1층 담을꿈(구)오월의하루,34.7896588,126.3849523,https://m.place.naver.com/restaurant/1010995398/home
1324709518.0,당과담,전남 목포시 백년대로307번길 9 당과담,34.8050573,126.4206202,https://m.place.naver.com/restaurant/1324709518/home
1779831903.0,대반동201,전남 목포시 해양대학로 59 유달유원지 2층,34.7874598,126.3674014,https://m.place.naver.com/restaurant/1779831903/home
1862984748.0,더벤티 목포하당점,전남 목포시 부흥로 83 1층,34.8037461,126.4299124,https://m.place.naver.com/restaurant/1862984748/home
1302788714.0,더뷰,전남 목포시 해양대학로 66-2 더뷰,34.7882957,126.3676277,https://m.place.naver.com/restaurant/1302788714/home
1160869507.0,더스톤,전남 목포시 미항로 71 1층 더스톤,34.7940806999999,126.4288082,https://m.place.naver.com/restaurant/1160869507/home
1573483059.0,더왈츠,전남 목포시 하당로 36,34.7980081,126.4217575,https://m.place.naver.com/restaurant/1573483059/home
36439550.0,던킨 목포기독병원점,전남 목포시 백년대로297번길 3 상동,34.8042021,126.4198399,https://m.place.naver.com/restaurant/36439550/home
1193719699.0,동굴카페씨크릿,전남 목포시 해안로237번길 30-3,34.7879975,126.3853642,https://m.place.naver.com/restaurant/1193719699/home
1193890647.0,동주,전남 목포시 석현로 28 140호 4번출구와5번출구사이,34.8158559,126.4241409,https://m.place.naver.com/restaurant/1193890647/home
1487048077.0,드로잉카페 화가의집,전남 목포시 차범석길23번길 3-1,34.7925396,126.3792663,https://m.place.naver.com/restaurant/1487048077/home
32805414.0,드리밍,전남 목포시 삼향천로 90-1,34.8081555,126.4314314,https://m.place.naver.com/restaurant/32805414/home
1282441242.0,디저트39 목포평화광장점,전남 목포시 원형로 37-1,34.7986998,126.4319292,https://m.place.naver.com/restaurant/1282441242/home
31675174.0,딸기네집케이크,전남 목포시 하당로 78 1층,34.7993455,126.4174879,https://m.place.naver.com/restaurant/31675174/home
32670485.0,떡이야 하당점,전남 목포시 신흥로 67 떡이야,34.804346,126.4276429,https://m.place.naver.com/restaurant/32670485/home
1820837283.0,또봄카페,전남 목포시 백년대로323번길 7 1층 또봄카페,34.8056858,126.4221332,https://m.place.naver.com/restaurant/1820837283/home
1905076057.0,또야미,전남 목포시 영산로 648-24 라송센트럴 카운티5차 아파트 상가 103호,34.8210308,126.423819,https://m.place.naver.com/restaurant/1905076057/home
1086957001.0,라니카이,"전남 목포시 북항로 188 106~9호 3, 4층",34.8049877,126.3659133,https://m.place.naver.com/restaurant/1086957001/home
1148692618.0,라르고하,"전남 목포시 허사로81번길 37 1,2층",34.7588795,126.3585648,https://m.place.naver.com/restaurant/1148692618/home
1014838237.0,라망,전남 목포시 남악1로42번길 1 1층,34.8092746,126.446125,https://m.place.naver.com/restaurant/1014838237/home
1531114021.0,런디드오프,전남 목포시 호남로64번길 28-1 2층,34.7918382999999,126.3845883,https://m.place.naver.com/restaurant/1531114021/home
1113464479.0,레이디벅스,전남 목포시 남악2로9번길 3-6,34.8059555,126.4523624,https://m.place.naver.com/restaurant/1113464479/home
1764848073.0,레테커피,전남 목포시 하당로227번길 23-1 레테커피,34.8100687,126.4193562,https://m.place.naver.com/restaurant/1764848073/home
1486868804.0,롤앤베이크,전남 목포시 영산로40번길 3-2 1층,34.7864373,126.3832752,https://m.place.naver.com/restaurant/1486868804/home
419927842.0,룰리스x아흐레,전남 목포시 미항로 97,34.7952692,126.4312983,https://m.place.naver.com/restaurant/419927842/home
1510493668.0,리게인스터디카페 목포북항점,전남 목포시 청호로 188,34.8073398,126.3725146,https://m.place.naver.com/restaurant/1510493668/home
1603055730.0,리본스터디카페 하당점,"전남 목포시 비파로43번길 7 2층, 리본스터디카페 하당점",34.8021023,126.4263785,https://m.place.naver.com/restaurant/1603055730/home
1773990610.0,마샤,전남 목포시 양을로397번길 29 송정빌딩,34.8199194,126.4102609,https://m.place.naver.com/restaurant/1773990610/home
1083756722.0,망고루 체인본부,전남 목포시 평화로 38 1층,34.794657,126.4295908,https://m.place.naver.com/restaurant/1083756722/home
1178531821.0,매머드익스프레스 목포삼학점,전남 목포시 용당로 69 1층,34.7938393,126.4018428,https://m.place.naver.com/restaurant/1178531821/home
1201138609.0,매머드익스프레스 목포하당점,전남 목포시 비파로 96 1층 상가 113호,34.8068913,126.4249657,https://m.place.naver.com/restaurant/1201138609/home
1762533095.0,메가MGC커피 목포미항점,전남 목포시 미항로 137-1 1층,34.7970699,126.4350655,https://m.place.naver.com/restaurant/1762533095/home
1100737072.0,메가MGC커피 목포북항점,전남 목포시 청호로 177,34.8063436,126.3730101,https://m.place.naver.com/restaurant/1100737072/home
1850417071.0,메가MGC커피 목포상동점,전남 목포시 백년대로 324,34.8046662,126.4229159,https://m.place.naver.com/restaurant/1850417071/home
1324396400.0,메가MGC커피 목포상동중앙점,전남 목포시 텃골로13번길 76 1층,34.8163349,126.4184226,https://m.place.naver.com/restaurant/1324396400/home
1946286957.0,메가MGC커피 목포역점,전남 목포시 수문로 14-2,34.7918191,126.3844116,https://m.place.naver.com/restaurant/1946286957/home
1984290705.0,메가MGC커피 목포연산점,전남 목포시 원산중앙로 107 연산주공아파트상가동 106호,34.8127335,126.3817992,https://m.place.naver.com/restaurant/1984290705/home
1785476929.0,메가MGC커피 목포평화광장점,전남 목포시 원형로 48 1층 메가커피,34.7991594,126.4312339,https://m.place.naver.com/restaurant/1785476929/home
1293693992.0,메가MGC커피 목포포미점,전남 목포시 용해지구로 11,34.8169626,126.398131,https://m.place.naver.com/restaurant/1293693992/home
1946150954.0,메가MGC커피 목포하당점,전남 목포시 비파로43번길 30 1층,34.8013686,126.4241188,https://m.place.naver.com/restaurant/1946150954/home
1142312566.0,메리보아,전남 목포시 용두로10번길 2 1층,34.7998485,126.3963457,https://m.place.naver.com/restaurant/1142312566/home
1011842337.0,메이커,전남 목포시 하당로60번길 10-2 1층,34.7987709,126.4200863,https://m.place.naver.com/restaurant/1011842337/home
36465952.0,모노그램,전남 목포시 용당로266번길 4,34.8105872,126.3995653,https://m.place.naver.com/restaurant/36465952/home
1880401758.0,목포낭만샌드,전남 목포시 노적봉길 6 1층,34.7902443,126.384813,https://m.place.naver.com/restaurant/1880401758/home
1929334949.0,목포딸기모찌 본점,전남 목포시 번영로 167 1층,34.8112712,126.4196218,https://m.place.naver.com/restaurant/1929334949/home
1239299536.0,목포샌드,전남 목포시 교육로 15 1층,34.7989178,126.4225253,https://m.place.naver.com/restaurant/1239299536/home
1869172777.0,목포소금샌드낭만,전남 목포시 영산로59번길 27-2 1층,34.7903943,126.3835319,https://m.place.naver.com/restaurant/1869172777/home
1687774488.0,무가보,전남 목포시 영산로 19-1 2층,34.7870554,126.3811106,https://m.place.naver.com/restaurant/1687774488/home
1519259948.0,무드비,전남 목포시 원산로59번길 11 1층,34.8056731,126.3746411,https://m.place.naver.com/restaurant/1519259948/home
1378269987.0,무유,전남 목포시 장미로 5,34.8008888,126.4221603,https://m.place.naver.com/restaurant/1378269987/home
1404945597.0,밀키샵 목포점,전남 목포시 미항로 87-1 1층,34.794815,126.430348,https://m.place.naver.com/restaurant/1404945597/home
